walk_idx,step_idx,kl_divergence
104,1,18.378084182739258
105,0,4.614441871643066
105,1,18.373878479003906
106,0,11.078474044799805
107,0,10.298827171325684
107,1,18.381086349487305
108,0,6.567567825317383
108,1,18.376306533813477
109,0,6.532177925109863
110,0,7.40936279296875
110,1,18.372398376464844
111,0,6.916921615600586
112,0,13.074400901794434
112,1,18.37993049621582
113,0,6.826794624328613
114,0,10.895461082458496
115,0,4.216711044311523
116,0,8.503503799438477
116,1,18.377811431884766
117,0,12.507946014404297
117,1,18.374160766601562
118,0,5.926610946655273
118,1,18.373977661132812
119,0,10.04699420928955
120,0,3.994508981704712
121,0,6.855579376220703
122,0,6.0054931640625
123,0,8.656878471374512
123,1,18.377452850341797
124,0,9.429150581359863
125,0,10.659762382507324
126,0,13.248044967651367
127,0,3.656893491744995
128,0,8.078179359436035
129,0,15.906576156616211
130,0,6.808589458465576
131,0,13.116329193115234
132,0,13.830693244934082
132,1,18.37503433227539
133,0,12.174175262451172
134,0,7.862829208374023
135,0,6.971615791320801
136,0,16.42290687561035
137,0,14.437885284423828
138,0,7.763916015625
139,0,10.662145614624023
140,0,9.53567123413086
140,1,18.379451751708984
141,0,3.289959192276001
142,0,9.01215648651123
142,1,18.377254486083984
143,0,3.59133243560791
144,0,9.275374412536621
145,0,8.102639198303223
145,1,18.37726593017578
146,0,10.396635055541992
147,0,15.009321212768555
148,0,10.120243072509766
149,0,5.723373889923096
149,1,18.37944984436035
150,0,13.513530731201172
151,0,7.093044281005859
152,0,12.533488273620605
153,0,10.957762718200684
154,0,8.32601547241211
155,0,12.27830982208252
156,0,10.29393482208252
157,0,9.374734878540039
157,1,18.37144660949707
158,0,7.6373186111450195
159,0,4.331151962280273
159,1,18.378459930419922
160,0,10.276139259338379
161,0,10.09261703491211
161,1,18.378774642944336
162,0,9.374597549438477
163,0,6.964513301849365
163,1,18.37942886352539
164,0,11.368605613708496
165,0,15.417967796325684
166,0,11.207993507385254
167,0,11.054834365844727
168,0,8.476175308227539
169,0,8.125835418701172
169,1,18.37763786315918
170,0,10.7972412109375
171,0,10.34488582611084
172,0,11.009960174560547
173,0,11.902169227600098
174,0,5.818709373474121
175,0,8.559318542480469
175,1,18.37899398803711
176,0,11.752470016479492
176,1,18.373201370239258
177,0,9.373211860656738
178,0,12.46186637878418
179,0,8.723681449890137
179,1,18.37338638305664
180,0,12.318740844726562
181,0,10.30359172821045
182,0,11.378413200378418
183,0,8.255327224731445
184,0,7.4088053703308105
185,0,13.920580863952637
185,1,18.376209259033203
186,0,10.095300674438477
186,1,18.37812614440918
187,0,10.050734519958496
187,1,18.37899398803711
188,0,16.6038818359375
188,1,18.369150161743164
189,0,6.542619228363037
190,0,10.966092109680176
191,0,7.3319902420043945
192,0,10.50480842590332
192,1,18.38042640686035
193,0,9.22410774230957
193,1,18.377809524536133
194,0,16.423410415649414
195,0,10.701537132263184
196,0,10.797344207763672
196,1,18.37938117980957
197,0,10.593952178955078
197,1,18.37428855895996
198,0,11.938392639160156
199,0,7.7890625
199,1,18.378414154052734
200,0,9.42131233215332
201,0,9.355937957763672
201,1,18.379289627075195
202,0,9.773388862609863
203,0,6.004189968109131
204,0,14.902633666992188
205,0,7.620034217834473
205,1,18.375349044799805
206,0,9.844795227050781
207,0,5.0908942222595215
208,0,8.571985244750977
208,1,18.380348205566406
209,0,8.386356353759766
210,0,7.860404014587402
210,1,18.37354278564453
211,0,13.246692657470703
212,0,16.323471069335938
212,1,18.375762939453125
213,0,16.811588287353516
213,1,18.38163185119629
214,0,7.297801971435547
215,0,11.886280059814453
215,1,18.376110076904297
216,0,11.591365814208984
217,0,17.100191116333008
217,1,18.372495651245117
218,0,12.438125610351562
218,1,18.377681732177734
219,0,15.120491981506348
220,0,12.243731498718262
221,0,11.521018981933594
222,0,16.5791072845459
223,0,11.961557388305664
224,0,10.391677856445312
225,0,9.713754653930664
226,0,13.441116333007812
227,0,10.825681686401367
228,0,8.703699111938477
228,1,18.37821388244629
229,0,10.139010429382324
230,0,11.428509712219238
230,1,18.37824058532715
231,0,6.507774829864502
232,0,5.795722007751465
233,0,10.360200881958008
234,0,6.5076904296875
235,0,5.948257923126221
236,0,9.634905815124512
237,0,9.607536315917969
238,0,12.493242263793945
239,0,12.74878978729248
240,0,11.438340187072754
241,0,7.277524471282959
242,0,8.15022087097168
242,1,18.379247665405273
243,0,7.604026794433594
243,1,18.37777328491211
244,0,12.669401168823242
244,1,18.376422882080078
245,0,15.30602741241455
246,0,13.895485877990723
247,0,7.422372817993164
248,0,10.016942977905273
249,0,6.014598846435547
250,0,11.529809951782227
250,1,18.37352752685547
251,0,9.527196884155273
252,0,3.3981966972351074
253,0,11.008075714111328
254,0,8.57430362701416
254,1,18.380020141601562
255,0,8.308258056640625
255,1,18.371030807495117
256,0,14.815927505493164
257,0,9.673420906066895
258,0,8.486135482788086
259,0,10.878918647766113
260,0,5.872809410095215
261,0,11.588950157165527
262,0,7.550627708435059
262,1,18.378599166870117
263,0,9.84337043762207
264,0,2.625483989715576
264,1,18.367778778076172
265,0,7.47185754776001
266,0,12.021966934204102
267,0,9.816161155700684
267,1,18.37983512878418
268,0,12.273444175720215
268,1,18.37841033935547
269,0,7.850874423980713
269,1,18.37782859802246
270,0,9.879013061523438
270,1,18.379579544067383
271,0,12.569572448730469
272,0,11.298280715942383
272,1,18.37826156616211
273,0,13.90783405303955
273,1,18.376575469970703
274,0,8.615579605102539
275,0,7.726181983947754
276,0,9.566020011901855
276,1,18.37594223022461
277,0,4.940133094787598
278,0,8.493029594421387
278,1,18.376157760620117
279,0,11.706428527832031
280,0,4.395802974700928
281,0,9.637494087219238
281,1,18.37407112121582
282,0,10.84415054321289
282,1,18.37877655029297
283,0,6.286038875579834
284,0,3.261352062225342
285,0,3.7725534439086914
285,1,18.379314422607422
286,0,9.168237686157227
287,0,7.884349822998047
287,1,18.378908157348633
288,0,11.666983604431152
289,0,12.862298965454102
289,1,18.38010597229004
290,0,11.567902565002441
291,0,7.882627964019775
291,1,18.368070602416992
292,0,14.656011581420898
293,0,15.5479736328125
293,1,18.37210464477539
294,0,4.9514570236206055
295,0,11.80508804321289
296,0,14.46912956237793
297,0,9.209087371826172
298,0,10.784595489501953
298,1,18.375638961791992
299,0,7.8327741622924805
300,0,8.040897369384766
300,1,18.378238677978516
301,0,8.223294258117676
302,0,16.344587326049805
303,0,8.532236099243164
304,0,10.597527503967285
304,1,18.37936782836914
305,0,10.745969772338867
305,1,18.376195907592773
306,0,15.600179672241211
306,1,18.37412452697754
307,0,14.107982635498047
307,1,18.379074096679688
308,0,9.556978225708008
308,1,18.37569236755371
309,0,14.300799369812012
309,1,18.37234878540039
310,0,9.454111099243164
311,0,9.335747718811035
312,0,6.5279645919799805
313,0,17.493045806884766
313,1,18.37594985961914
314,0,11.176840782165527
314,1,18.377851486206055
315,0,7.933850288391113
316,0,6.056355953216553
317,0,7.5168633460998535
317,1,18.376951217651367
318,0,9.632118225097656
319,0,10.43756103515625
319,1,18.373743057250977
320,0,14.700570106506348
321,0,3.9140868186950684
321,1,18.37689781188965
322,0,11.108294486999512
322,1,18.379053115844727
323,0,8.511945724487305
324,0,5.599438667297363
325,0,10.793703079223633
326,0,6.3401079177856445
327,0,9.664278030395508
328,0,13.404797554016113
329,0,10.199193954467773
330,0,10.273564338684082
331,0,3.9246957302093506
331,1,18.368146896362305
332,0,15.103887557983398
333,0,9.845054626464844
334,0,15.835582733154297
334,1,18.381317138671875
335,0,9.504706382751465
336,0,8.335831642150879
336,1,18.37698745727539
337,0,10.148836135864258
338,0,6.508022785186768
339,0,8.147405624389648
340,0,3.4960365295410156
341,0,10.064434051513672
342,0,12.708807945251465
343,0,2.0024831295013428
344,0,11.23384952545166
345,0,9.788190841674805
346,0,7.714783668518066
347,0,9.52963638305664
347,1,18.37903594970703
348,0,5.510666847229004
349,0,7.628713607788086
349,1,18.377378463745117
350,0,6.9943742752075195
351,0,16.966293334960938
351,1,18.380908966064453
352,0,13.951297760009766
353,0,15.225510597229004
354,0,14.837162017822266
355,0,12.209074020385742
356,0,9.68353271484375
356,1,18.37793731689453
357,0,9.050651550292969
357,1,18.37770652770996
358,0,9.749690055847168
358,1,18.376115798950195
359,0,7.170577049255371
360,0,17.0835018157959
361,0,5.759269714355469
362,0,12.803112983703613
363,0,11.079319953918457
364,0,5.252595901489258
365,0,7.827815055847168
365,1,18.379125595092773
366,0,5.84027099609375
367,0,8.469966888427734
367,1,18.377756118774414
368,0,9.121768951416016
368,1,18.37783432006836
369,0,13.885172843933105
370,0,2.0020899772644043
371,0,11.631336212158203
372,0,9.786885261535645
373,0,7.380980491638184
374,0,7.186794281005859
374,1,18.3643798828125
375,0,9.727015495300293
376,0,10.67762279510498
377,0,5.409748077392578
378,0,8.643900871276855
379,0,9.632511138916016
380,0,15.334413528442383
381,0,2.709029197692871
382,0,17.41755485534668
383,0,8.56483268737793
384,0,10.74267292022705
385,0,15.186715126037598
386,0,15.938976287841797
387,0,6.301661491394043
387,1,18.377153396606445
388,0,10.807327270507812
389,0,10.363540649414062
390,0,15.578268051147461
390,1,18.369749069213867
391,0,4.3044047355651855
392,0,12.040441513061523
392,1,18.37531852722168
393,0,7.41175651550293
394,0,5.134249687194824
394,1,18.374120712280273
395,0,2.1197845935821533
396,0,12.744991302490234
397,0,9.85285472869873
397,1,18.373498916625977
398,0,5.208486080169678
398,1,18.37745475769043
399,0,2.539926052093506
399,1,18.369234085083008
400,0,7.448063850402832
401,0,10.537768363952637
401,1,18.377883911132812
402,0,11.56335735321045
403,0,7.897163391113281
404,0,8.981683731079102
405,0,11.349573135375977
406,0,9.794614791870117
407,0,18.111465454101562
408,0,12.074782371520996
409,0,13.626642227172852
410,0,7.717371940612793
410,1,18.377347946166992
411,0,7.616504669189453
411,1,18.37906837463379
412,0,5.883759021759033
413,0,8.899658203125
414,0,10.595817565917969
415,0,15.627898216247559
416,0,8.883332252502441
417,0,7.351703643798828
417,1,18.37137794494629
418,0,9.901948928833008
419,0,9.058618545532227
419,1,18.37439727783203
420,0,16.603824615478516
421,0,11.811152458190918
422,0,6.386064529418945
422,1,18.37643051147461
423,0,11.618874549865723
424,0,7.662953853607178
424,1,18.366588592529297
425,0,9.831171035766602
425,1,18.37894058227539
426,0,13.110788345336914
427,0,14.211849212646484
428,0,7.855612754821777
429,0,10.541461944580078
430,0,7.936882972717285
430,1,18.37506675720215
431,0,11.560113906860352
431,1,18.378948211669922
432,0,9.881874084472656
433,0,9.72061538696289
433,1,18.37215232849121
434,0,12.183236122131348
435,0,8.840506553649902
436,0,16.947568893432617
437,0,11.699987411499023
437,1,18.37139320373535
438,0,10.426255226135254
438,1,18.375730514526367
439,0,10.560441017150879
440,0,3.2186994552612305
441,0,9.489385604858398
441,1,18.372953414916992
442,0,13.686972618103027
443,0,8.541651725769043
443,1,18.37384033203125
444,0,4.701601028442383
444,1,18.37239646911621
445,0,13.498581886291504
446,0,10.190302848815918
447,0,8.411561965942383
448,0,11.112712860107422
449,0,10.227399826049805
449,1,18.37540626525879
450,0,8.768936157226562
451,0,10.285865783691406
451,1,18.373811721801758
452,0,9.744314193725586
453,0,13.742997169494629
454,0,9.937124252319336
455,0,10.973190307617188
456,0,10.429244995117188
457,0,4.591390132904053
458,0,7.791489124298096
459,0,3.2008609771728516
459,1,18.376623153686523
460,0,6.259802341461182
461,0,10.982865333557129
462,0,10.299901962280273
463,0,5.631485939025879
464,0,5.2782440185546875
464,1,18.380958557128906
465,0,6.822834491729736
466,0,9.241567611694336
467,0,8.590764045715332
468,0,11.795003890991211
469,0,8.742769241333008
470,0,12.61674690246582
471,0,12.161020278930664
472,0,12.567970275878906
472,1,18.36917495727539
473,0,11.550093650817871
473,1,18.37769889831543
474,0,11.129181861877441
475,0,13.35908031463623
475,1,18.377330780029297
476,0,10.017047882080078
477,0,8.692983627319336
477,1,18.374338150024414
478,0,7.3317952156066895
479,0,4.136084079742432
480,0,7.839606285095215
481,0,9.574499130249023
482,0,4.060608863830566
483,0,8.333344459533691
484,0,3.0926613807678223
485,0,7.379264831542969
486,0,9.448542594909668
486,1,18.374711990356445
487,0,7.452547073364258
487,1,18.376461029052734
488,0,2.9389524459838867
489,0,9.551286697387695
490,0,10.427905082702637
490,1,18.37635040283203
491,0,9.32858657836914
491,1,18.375822067260742
492,0,11.090601921081543
493,0,8.211660385131836
494,0,11.464111328125
494,1,18.38001823425293
495,0,4.560227870941162
496,0,3.6853525638580322
497,0,10.289651870727539
498,0,9.66558837890625
499,0,11.346855163574219
499,1,18.376924514770508
500,0,9.407034873962402
501,0,7.587043762207031
501,1,18.376829147338867
502,0,15.4371919631958
502,1,18.377981185913086
503,0,7.4483747482299805
504,0,14.931028366088867
504,1,18.37386131286621
505,0,11.834671974182129
506,0,3.470109701156616
507,0,11.555212020874023
507,1,18.376049041748047
508,0,10.718734741210938
508,1,18.375829696655273
509,0,12.639948844909668
510,0,6.628185272216797
511,0,8.370400428771973
512,0,10.224008560180664
513,0,6.63536262512207
514,0,8.297739028930664
515,0,7.547875881195068
516,0,7.864392280578613
517,0,14.522469520568848
517,1,18.37662124633789
518,0,9.003156661987305
519,0,11.794271469116211
520,0,8.140617370605469
521,0,4.810083389282227
521,1,18.374128341674805
522,0,6.708251476287842
523,0,5.1834635734558105
524,0,10.817960739135742
524,1,18.378662109375
525,0,5.327180862426758
526,0,7.461633205413818
527,0,15.981605529785156
527,1,18.373062133789062
528,0,3.0535736083984375
529,0,9.425047874450684
530,0,7.054651260375977
531,0,10.614938735961914
532,0,9.488899230957031
533,0,8.643082618713379
534,0,7.319720268249512
534,1,18.378435134887695
535,0,9.628055572509766
536,0,10.109478950500488
537,0,13.37993335723877
537,1,18.375835418701172
538,0,10.688567161560059
538,1,18.37579917907715
539,0,8.760241508483887
539,1,18.378196716308594
540,0,11.74062728881836
541,0,8.1671142578125
541,1,18.378477096557617
542,0,7.5743207931518555
543,0,9.467833518981934
544,0,8.682897567749023
544,1,18.36939811706543
545,0,9.717940330505371
546,0,11.48763370513916
547,0,8.16973876953125
547,1,18.373966217041016
548,0,9.353580474853516
549,0,13.069884300231934
549,1,18.361255645751953
550,0,7.327589988708496
551,0,10.544649124145508
551,1,18.374345779418945
552,0,7.90497350692749
553,0,5.380678176879883
554,0,10.246620178222656
555,0,12.262073516845703
556,0,11.162866592407227
556,1,18.374698638916016
557,0,8.776792526245117
557,1,18.371368408203125
558,0,11.522554397583008
558,1,18.37879180908203
559,0,7.75909423828125
560,0,10.306200981140137
561,0,6.9770426750183105
562,0,10.055564880371094
563,0,12.236089706420898
564,0,9.410735130310059
564,1,18.37303352355957
565,0,9.308867454528809
566,0,9.604997634887695
566,1,18.378326416015625
567,0,11.513277053833008
567,1,18.37545394897461
568,0,12.944247245788574
569,0,8.031610488891602
570,0,7.333639621734619
571,0,16.115142822265625
572,0,10.768988609313965
572,1,18.381221771240234
573,0,11.4286470413208
573,1,18.380325317382812
574,0,5.427236557006836
575,0,12.198719024658203
576,0,10.686878204345703
577,0,8.019837379455566
577,1,18.379776000976562
578,0,7.90163516998291
579,0,8.597246170043945
579,1,18.376893997192383
580,0,10.142014503479004
581,0,12.115680694580078
581,1,18.377492904663086
582,0,8.358964920043945
582,1,18.369909286499023
583,0,7.652211666107178
583,1,18.37853240966797
584,0,8.93250846862793
584,1,18.3801326751709
585,0,14.296006202697754
585,1,18.37934684753418
586,0,7.396453857421875
587,0,7.86029577255249
587,1,18.36945343017578
588,0,7.937361240386963
588,1,18.374492645263672
589,0,3.3109006881713867
590,0,6.415312767028809
591,0,7.900165557861328
592,0,12.402593612670898
592,1,18.380075454711914
593,0,8.970528602600098
593,1,18.374399185180664
594,0,3.4111499786376953
595,0,6.17710542678833
595,1,18.369617462158203
596,0,9.992897033691406
596,1,18.369403839111328
597,0,6.622472763061523
597,1,18.375385284423828
598,0,8.137020111083984
598,1,18.38188362121582
599,0,7.6548357009887695
600,0,13.193683624267578
600,1,18.3785343170166
601,0,8.766138076782227
602,0,9.69188404083252
603,0,10.444890975952148
604,0,8.236087799072266
605,0,15.143558502197266
605,1,18.37835693359375
606,0,7.994049549102783
606,1,18.374311447143555
607,0,7.774813652038574
608,0,7.342615127563477
609,0,11.377585411071777
609,1,18.377716064453125
610,0,6.885645866394043
611,0,10.983875274658203
612,0,12.920578002929688
613,0,11.753168106079102
613,1,18.379735946655273
614,0,10.732725143432617
615,0,17.971416473388672
616,0,12.575550079345703
617,0,17.799705505371094
618,0,9.960346221923828
618,1,18.376665115356445
619,0,16.62528419494629
620,0,12.071849822998047
621,0,4.779115676879883
621,1,18.372812271118164
622,0,6.6776628494262695
622,1,18.37821388244629
623,0,11.591104507446289
624,0,6.613725662231445
624,1,18.36945343017578
625,0,11.265480995178223
626,0,6.887943744659424
627,0,15.156322479248047
628,0,12.128314971923828
628,1,18.37347412109375
629,0,10.675130844116211
630,0,15.76095199584961
631,0,11.351495742797852
631,1,18.377647399902344
632,0,10.586495399475098
633,0,5.0896806716918945
634,0,9.534309387207031
635,0,2.0516698360443115
636,0,13.420736312866211
637,0,11.469930648803711
637,1,18.379749298095703
638,0,8.703378677368164
639,0,9.304218292236328
640,0,12.111717224121094
641,0,5.750210762023926
641,1,18.374225616455078
642,0,10.70362377166748
643,0,9.757542610168457
643,1,18.379621505737305
644,0,7.374448776245117
644,1,18.37860679626465
645,0,10.845466613769531
645,1,18.377506256103516
646,0,5.62404203414917
647,0,13.661530494689941
648,0,9.865875244140625
649,0,8.793487548828125
650,0,12.364856719970703
651,0,12.860574722290039
651,1,18.378822326660156
652,0,10.359855651855469
652,1,18.378511428833008
653,0,13.886266708374023
654,0,14.767767906188965
655,0,10.31840991973877
655,1,18.377498626708984
656,0,8.762550354003906
657,0,6.848782539367676
657,1,18.377592086791992
658,0,4.638038158416748
659,0,6.644954681396484
659,1,18.369617462158203
660,0,12.853282928466797
661,0,10.3786039352417
662,0,9.370396614074707
662,1,18.373088836669922
663,0,6.299399375915527
664,0,12.388825416564941
664,1,18.378589630126953
665,0,10.891267776489258
666,0,13.83941650390625
667,0,9.663398742675781
668,0,8.039057731628418
669,0,7.611049652099609
669,1,18.375085830688477
670,0,8.754743576049805
671,0,10.870676040649414
672,0,7.240819931030273
673,0,12.16236400604248
674,0,10.620563507080078
675,0,6.60920524597168
675,1,18.379697799682617
676,0,7.376874923706055
676,1,18.375200271606445
677,0,8.635321617126465
678,0,16.45122528076172
679,0,11.38625717163086
680,0,7.960029125213623
680,1,18.3675594329834
681,0,9.436214447021484
682,0,7.784214973449707
682,1,18.37978172302246
683,0,4.946895599365234
684,0,9.724279403686523
685,0,11.586037635803223
685,1,18.37960433959961
686,0,12.115676879882812
686,1,18.377504348754883
687,0,13.080883979797363
687,1,18.37986946105957
688,0,11.069988250732422
688,1,18.37679100036621
689,0,12.854805946350098
690,0,11.118279457092285
691,0,9.859369277954102
692,0,8.428031921386719
693,0,8.172679901123047
694,0,16.888784408569336
695,0,10.113605499267578
696,0,9.51146411895752
696,1,18.37584114074707
697,0,16.344736099243164
697,1,18.372272491455078
698,0,8.124713897705078
699,0,8.327853202819824
700,0,3.568998098373413
700,1,18.377300262451172
701,0,6.954553127288818
702,0,7.810882091522217
702,1,18.3753662109375
703,0,9.662954330444336
704,0,8.980966567993164
705,0,9.140970230102539
706,0,6.194807052612305
707,0,15.89950942993164
708,0,9.715944290161133
708,1,18.374792098999023
709,0,8.137346267700195
709,1,18.374258041381836
710,0,7.8207268714904785
711,0,7.028459548950195
711,1,18.38151741027832
712,0,10.240530014038086
712,1,18.37884521484375
713,0,12.435873985290527
714,0,13.76433277130127
714,1,18.37189483642578
715,0,6.528169631958008
715,1,18.370086669921875
716,0,13.207771301269531
717,0,7.765907287597656
718,0,5.828314304351807
719,0,16.098804473876953
720,0,16.744739532470703
720,1,18.379627227783203
721,0,10.676895141601562
722,0,5.105954647064209
723,0,7.114449977874756
723,1,18.378124237060547
724,0,9.519599914550781
725,0,9.672163009643555
725,1,18.376657485961914
726,0,8.802558898925781
726,1,18.374990463256836
727,0,3.9466209411621094
727,1,18.379243850708008
728,0,15.192401885986328
728,1,18.37502670288086
729,0,8.597789764404297
730,0,4.140785217285156
731,0,12.282681465148926
732,0,12.258207321166992
733,0,11.914755821228027
734,0,11.954076766967773
735,0,10.257884979248047
736,0,8.84203815460205
737,0,8.453827857971191
737,1,18.37493133544922
738,0,8.48237133026123
739,0,15.367818832397461
740,0,8.640779495239258
740,1,18.372772216796875
741,0,7.929261207580566
741,1,18.378711700439453
742,0,8.857939720153809
743,0,11.539910316467285
744,0,16.238527297973633
744,1,18.380104064941406
745,0,9.730650901794434
745,1,18.3769588470459
746,0,12.890252113342285
747,0,9.246495246887207
747,1,18.375905990600586
748,0,11.662236213684082
748,1,18.379474639892578
749,0,8.718996047973633
750,0,8.776392936706543
751,0,14.130915641784668
752,0,11.268707275390625
753,0,6.178852558135986
754,0,7.066230773925781
754,1,18.37539291381836
755,0,10.742783546447754
756,0,5.506679534912109
756,1,18.370136260986328
757,0,6.711200714111328
758,0,6.528853893280029
758,1,18.373014450073242
759,0,8.72209358215332
759,1,18.370853424072266
760,0,7.314606666564941
761,0,14.01952075958252
762,0,5.129301071166992
762,1,18.378427505493164
763,0,11.52071475982666
764,0,8.787203788757324
765,0,10.344754219055176
766,0,11.611696243286133
767,0,13.152115821838379
768,0,6.069639205932617
768,1,18.37891960144043
769,0,8.107820510864258
770,0,9.324223518371582
771,0,7.988094806671143
772,0,3.3788466453552246
772,1,18.37179183959961
773,0,8.548913955688477
773,1,18.375225067138672
774,0,10.142826080322266
775,0,9.56741714477539
776,0,15.101408958435059
777,0,12.992767333984375
778,0,15.403851509094238
779,0,12.027347564697266
779,1,18.370637893676758
780,0,7.853917598724365
781,0,10.484737396240234
781,1,18.374736785888672
782,0,8.47236442565918
783,0,2.47782826423645
783,1,18.37495231628418
784,0,5.7112250328063965
784,1,18.370412826538086
785,0,5.085847854614258
785,1,18.379011154174805
786,0,12.253912925720215
787,0,7.401986122131348
788,0,11.710917472839355
789,0,3.309096574783325
790,0,9.210216522216797
790,1,18.377668380737305
791,0,10.617450714111328
791,1,18.373714447021484
792,0,9.75003433227539
793,0,5.520605087280273
793,1,18.378833770751953
794,0,10.731639862060547
795,0,8.162152290344238
796,0,9.277406692504883
796,1,18.380393981933594
797,0,6.3066205978393555
797,1,18.375261306762695
798,0,16.25664520263672
799,0,11.383340835571289
800,0,5.637440204620361
801,0,10.326601028442383
801,1,18.3770809173584
802,0,8.341753005981445
802,1,18.37801742553711
803,0,16.30093765258789
804,0,8.577774047851562
804,1,18.368906021118164
805,0,9.130010604858398
806,0,11.577678680419922
807,0,2.481822967529297
808,0,10.72858715057373
809,0,9.735050201416016
810,0,5.687643051147461
811,0,7.016956806182861
812,0,8.345063209533691
813,0,11.438582420349121
813,1,18.378192901611328
814,0,7.675086975097656
814,1,18.373971939086914
815,0,7.381880760192871
816,0,8.90622615814209
816,1,18.368581771850586
817,0,8.988372802734375
818,0,7.757834434509277
819,0,11.021829605102539
820,0,8.765019416809082
820,1,18.379016876220703
821,0,17.0471134185791
822,0,2.0523085594177246
823,0,9.462007522583008
824,0,2.4952101707458496
825,0,10.512208938598633
826,0,11.303318977355957
826,1,18.37832260131836
827,0,10.435859680175781
828,0,8.805986404418945
829,0,14.771295547485352
829,1,18.371706008911133
830,0,10.636804580688477
830,1,18.37473487854004
831,0,11.726907730102539
831,1,18.37764549255371
832,0,8.154450416564941
833,0,8.458635330200195
833,1,18.376447677612305
834,0,9.156158447265625
834,1,18.374128341674805
835,0,4.274446964263916
836,0,12.21033000946045
837,0,16.972064971923828
838,0,11.22298812866211
839,0,9.043468475341797
840,0,3.6114652156829834
840,1,18.375804901123047
841,0,11.853330612182617
842,0,3.654934883117676
842,1,18.36546516418457
843,0,5.39765739440918
844,0,8.701784133911133
845,0,7.5647873878479
846,0,8.130254745483398
847,0,11.296158790588379
848,0,5.846714019775391
849,0,10.013140678405762
850,0,11.691702842712402
850,1,18.378816604614258
851,0,10.131306648254395
852,0,10.416049003601074
852,1,18.372547149658203
853,0,10.049955368041992
854,0,10.181648254394531
854,1,18.377410888671875
855,0,13.361028671264648
855,1,18.378704071044922
856,0,7.7041850090026855
856,1,18.3768367767334
857,0,7.428058624267578
857,1,18.37826156616211
858,0,12.68442440032959
858,1,18.373485565185547
859,0,7.445894241333008
860,0,14.747310638427734
